uuid,dir_path,typosquatting_list,3rd_party_hits,domain_length,name_presence,form_presence,number_links,number_empty_links,number_links_domain,latitude,longitude,red_value_screenshot,green_value_screenshot,blue_value_screenshot,red_value_favicon,green_value_favicon,blue_value_favicon,hash_screenshot,hash_favicon,similarius_sim,malicious,company_site
70350c8f-1a5f-4f1b-b3db-901c45d1a8f0,../other/2024-08-27T12:37:50.002583,0,0,14,0,0,0,0,0,38,-97,0,0,0,0,0,0,88969944886813401795461243911967495677233059711123468039650376763323987827576,0,0,2,0
d26742b8-038e-4a6d-b4af-19be8f6fd9e5,../other/2024-08-27T12:31:17.138062,0,0,16,0,1,336,1,2,52.5,5.75,121,2,132,0,0,0,94381336286591837475380656107670987528330399263664028853085088809291729561332,0,0,2,0
0814fefd-7409-429c-ad16-e2f501d3f2bf,../other/2024-08-27T12:25:12.833414,0,0,17,0,0,2,1,0,38,-97,0,0,256,0,0,0,56768698520102142375161030782079751449596211388465085061283399050160886158365,0,1,2,0
c6c10ce2-d27f-42d0-8eaf-d1292273e45f,../other/2024-08-27T12:35:53.983987,0,0,15,0,1,260,1,211,38,-97,123,9,41,0,0,0,290623475842507149158964610741838748506073722483401761549076129715046758952,0,1,2,0
1ac504aa-1e80-4e5b-a7af-ea3e8929898f,../other/2024-08-27T12:36:12.187577,0,0,16,0,0,13,0,3,38,-97,22,4,190,135,0,0,81187738203654840912478207288549187134128973241205074013730149966538729625096,38366595153939776662978150945582793486147870540323765622417897027363792466988,0,2,0
917bb6b8-8013-415f-9b0f-505020b0dae0,../other/2024-08-27T12:36:10.099773,0,0,16,0,1,45,2,45,38,-97,114,12,33,0,5,221,67729711844148262399678438121876918828465999139480117026703464416010364007935,60973635499804967081878253104018507361814645409136384846285631861651361587594,0,2,0
01bef507-0345-43ab-929a-998056872efd,../other/2024-08-27T12:29:23.291549,0,0,10,0,1,35,0,21,35,105,49,1,132,0,78,42,87525071886273023618126305638388169002345353213473349131155841938248724760104,54743689889998599536183190246889374698448779533567227060964082936092809849947,0,2,0
c1972c0e-61d6-4629-b612-3a4c29e35553,../other/2024-08-27T12:31:11.884113,0,0,19,0,1,768,576,195,-29,24,12,0,118,18,2,11,44631667530066769148966320600416462468139902170544038032285927154291030645367,62730871481689877902864448871372890709561074585646575749183934041392999318581,0,2,0
c5f7edf7-d408-4047-8caa-1765f9da4b82,../other/2024-08-27T12:26:16.494870,0,0,8,0,0,1,0,0,60,100,111,0,1,0,0,0,59899828211648724025683819124285702351407563455376968850031077518942458945126,0,0,2,0
27f021d5-fb13-49ed-836f-fa8e8b5610e6,../other/2024-08-27T12:36:57.956746,0,0,15,0,0,0,0,0,38,-97,0,0,0,0,0,0,35309970284504908449277417817601128685022073643424524193323250031693297216559,0,0,2,0
2bebf75c-d499-4178-bf66-077d6d64fa3d,../other/2024-08-27T12:25:15.276245,0,0,7,0,0,0,0,0,38,-97,3,4,0,0,0,0,83424324828752737697946839841082202351960047429020721069564384515283838508528,0,0,2,0
40ad2cb7-8d96-45bc-9c48-9867484803cc,../other/2024-08-27T12:26:30.192571,0,0,21,0,1,423,25,3,51,9,9,10,220,164,0,0,51218447069331299413782236591797383997936664494559491302113453891835124778692,61775853242209798622519300555997283359209625308729624198658585613543155003954,0,2,0
9d05084a-9cfc-4666-8400-ba3a6885ce26,../other/2024-08-27T12:35:28.770237,0,0,20,0,0,108,0,25,36,138,34,14,167,128,0,128,99366149852546682395495964159310424106913584556760325617601663635125935003194,26025140789868615164614963812517315134134803952267887992496774950971540875734,0,2,0
9f5d6914-bd91-4834-aebc-4eff41606da1,../other/2024-08-27T12:26:18.739587,0,0,11,0,1,68,0,67,38,-97,6,6,229,2,0,143,28846954128483580813764090455825897443613777343642132141301254895463231973742,1652355235394771041116040373670299745116317971218519360960010285342182941979,0,2,0
b8e53d8c-313a-4296-b678-e05c13528588,../other/2024-08-27T12:35:42.870023,0,0,14,0,1,218,0,194,-33,-56,75,9,157,1,0,228,5324673907601576373246450271767128117346931519614801291323087079816636778893,102086763490891847184011860556123090208265820306746075243058575703956613279452,1,2,0
2f9362a6-c7c3-49ed-8179-802ca24a7cad,../other/2024-08-27T16:09:27.032225,0,0,13,0,0,185,0,83,38,-97,5,2,162,0,0,152,61096771860274651365537665206143944252472826613752252657672416734210789644555,6062182942383863183383542891151882481906347062934525112810679961891578082432,0,2,0
25d658aa-9b02-4ef4-8d9c-bdbfd7678ed6,../other/2024-08-27T12:26:52.857048,0,0,12,0,0,103,0,13,60,100,234,10,9,0,0,0,36681443827068326083388607298787381197990001540101986028014530462877754217793,578271158095220572358552974829979926008660191324491106077668153016089622235,0,2,0
fe0cf949-047e-4781-b10b-5734944cd534,../other/2024-08-27T12:36:31.551001,0,0,19,0,1,256,3,7,51,9,48,23,91,44,12,194,103941453389428889581544401194042913497845421880664435952627222236271755407306,4893273442233521886411745016661180025242912644224755952247013093344571465595,0,2,0
158acb5d-de0b-410c-a6ad-d2e280103468,../other/2024-08-27T12:36:58.011502,0,0,19,0,1,27,0,25,39,35,50,0,98,37,0,37,80241581332421774852779602387457281289196290761444445924553179359938164668296,5812636669399487816277764834981371239666451022653005036938160741152460816526,0,2,0
9dc3468c-65ca-4c10-aa02-6aa3e5a70765,../other/2024-08-27T12:28:02.764023,0,0,10,0,1,2247,298,8,53,28,36,72,60,0,0,0,30687903032896834167704998540713403327152783632405034010083352776490441278595,34698445484696663724987494535251771514304791051148457622490120490579517657133,0,2,0
4d77ca8d-5ae3-48d7-a967-5e5955152ed5,../other/2024-08-27T12:36:50.947596,0,0,11,0,0,125,0,8,38,-97,132,18,66,0,0,0,70853402306967547275746233649038997999713097940599620042531437227504211403810,0,0,2,0
223ac32c-ad3f-4962-b2ee-9a496dcad9fd,../other/2024-08-27T12:29:04.450613,0,0,16,0,0,4,0,0,38,-97,3,3,244,0,0,0,33344189852595923558751178261141982545459123684691282108144641210012617562733,0,0,2,0
a9fb025d-d852-4f0b-94ee-6bd8d9bb4e66,../other/2024-08-27T12:36:41.978673,0,0,9,0,0,66,0,53,39,35,87,31,44,161,0,0,81365745632270191114581021927061927476543038546176064865589458962551987467875,85011308767512106883038000854164405522824020904409893025403467783891666673199,0,2,0
f98e0a85-ccef-4d4b-a196-956f4c23e321,../other/2024-08-27T12:25:53.924444,0,0,25,0,1,290,10,45,51,9,103,21,66,145,1,0,4801758962693693585980804905669658286840729963049605617772180997887585787020,101392834666902555629260971006169266606900722144053152668310099119956093180419,4,2,0
9b737cb9-db68-4f45-b4ea-0ede97f55efe,../other/2024-08-27T12:25:42.087607,0,0,18,0,1,65,0,1,38,-97,1,1,188,0,0,242,85944275539415408603832473597740729373040264647273261818007432336518531164518,33907021868891383167823693122335696774089553908420107417308224585721699344971,0,2,0
941006a5-c690-4a39-b44b-8afeaecac0b0,../other/2024-08-27T12:29:06.259469,0,0,13,0,0,3,0,0,46,2,25,4,187,99,0,155,62046177915286999756740629387188357576517138879121317488853425790974424865037,72057092701852633085422396365019232130571728564710086708554689790861199374925,0,2,0
66da8ed9-eb6a-464e-b224-bf9b97118167,../other/2024-08-27T12:31:34.714399,0,0,13,0,1,322,6,270,38,-97,121,6,51,0,0,0,29326243013858208134578645893243628559453505752717679317252223241971440058715,34014768778359244141366913086822661536939452300574430894850224654635213620225,1,2,0
f99cc9c7-07d3-4610-aaee-417745039479,../other/2024-08-27T12:29:38.180664,0,0,15,0,1,185,86,107,38,-97,57,44,31,0,0,113,81951561249039857763025838226299721091338286147548379713600912463471749294491,39523687081677441759283009769241039902075792734528901228980150462967572207036,0,2,0
45d12ce7-3be4-4683-ab4e-17b968b364a8,../other/2024-08-27T12:29:26.370543,0,0,15,0,1,239,52,1,49.75,6.1667,208,11,16,0,0,0,14007330841934245295648267609344089403567434131348995528103640363032873186000,113676253900517331920109925602756921728267777513499068592785397904458739734080,4,2,0
a492f9e6-7267-43df-803b-7eedbbeda988,../other/2024-08-27T12:37:25.365851,0,0,17,0,1,148,10,146,38,-97,109,2,28,8,0,208,29385141455904079719626714734000234016264541319472346325103472570670922944019,48784790968873848017679384333224080397637297834295758473951373354104346595824,0,2,0
33c1b080-5dfd-4ea4-aeb3-34c4418d5ab5,../other/2024-08-27T12:29:32.809068,0,0,25,0,1,442,36,72,54,-2,80,14,79,0,0,218,114664279808413000298535221368631403723116000580549290190265702185190400859146,43653838842556719278164815301568813530307256879862207825303702485833862516607,1,2,0
a4dc480f-5c2f-4bae-81ec-dcb51c0e71e3,../other/2024-08-27T12:33:25.479492,0,0,14,0,1,21,0,2,38,-97,14,16,199,176,0,80,6040636584154484466357020972109187097864121300022602974705045042128522306581,35734239053496064235703039080215174925837558607463792516788752189301144170375,1,2,0
67d6ea5a-4a29-495b-854a-5f6f4a880385,../other/2024-08-27T12:33:35.181462,0,0,14,0,1,126,0,144,56,10,1,1,185,0,0,221,9942890124290494030076177447283418699494776770256167312674736154288130690456,65278071339899989284532420177534651991815785039187606898870843750982790205942,0,2,0
f78deda9-e390-43dc-9f4e-bef24e12ddb9,../other/2024-08-27T12:28:01.466163,0,0,21,0,1,0,0,0,47,8,0,0,0,0,0,0,73990187922655555824405416821012954794875256301388890903485177210735281762819,0,0,2,0
438169fa-5c48-4bee-9f4f-cca72a582e4a,../other/2024-08-27T13:53:53.736443,0,0,10,0,0,117,0,1,52.5,5.75,1,0,179,0,0,253,75377407376279514205547695576886913203125956943915603095781135944322003619266,8694406714225211744671081833535497945500081160921791329337992929410732117163,0,2,0
0f5e866e-0bb9-4e48-a3c4-73a1cf1bedc0,../other/2024-08-27T12:34:20.311219,0,0,20,0,0,0,0,0,38,-97,0,0,0,0,0,0,2749801130333606522585213453722008926652648109245313940542843246507222522848,83158376525201569109416549889101913134838414394393607947464878501747883899377,0,2,0
b52a02e3-7a22-4c41-b992-72f8ed8f2ea7,../other/2024-08-27T12:35:54.903483,0,0,9,0,0,123,0,7,38,-97,128,21,14,89,67,0,76949333894141104548325122452804717280359406950138390025057758633247354671105,49039198728435883106001102359467428303157538170995618023816952017301631560035,0,2,0
749d9a4b-7422-40af-a146-34be4e650049,../other/2024-08-27T12:31:26.809130,0,0,10,0,1,250,1,284,47,20,69,39,122,156,0,0,13571056026844483798604459267654272173595018566971941036989074345148554148448,38960489662144035958563695650097613378788034943772707082941517165733776455608,0,2,0
ed9fa7b9-590b-4cc6-8ed4-f4114368dd94,../other/2024-08-27T12:36:44.001757,0,0,12,0,0,119,0,7,38,-97,173,21,4,0,0,0,92450840969994376109043488952650662075759978432506174361851528783144819265025,0,0,2,0
b809e08d-adc7-44c8-a5bf-a52932842f80,../other/2024-08-27T12:26:46.020837,0,0,12,0,1,30,0,42,-33,-56,0,129,65,0,128,0,33400474094729978094998982056447801805541299760508130310626248019205726697360,100722764684254482294493033662072435314028463376052223095356734997890209765309,0,2,0
30dde7c9-2dea-4a65-8d9c-6f423f8446a0,../other/2024-08-27T16:09:30.350374,0,0,16,0,1,51,3,18,38,-97,12,0,157,0,0,210,28073980975081296595048723965000781171673328135282012512660166184350708493744,62149578806587509452633070408408038981054281653705273689346455962737518014050,1,2,0
36b2c921-0e8b-43ac-906f-15a6d9e9aadc,../other/2024-08-27T12:26:03.762163,0,0,23,0,1,326,31,318,51,9,210,15,26,208,1,1,24474660194050396979296994559321524755126581719640527553730905905383197025272,46854053503013835483059592880825666425382405101144712498090759630650546568204,0,2,0
2c9b5003-6026-4bd2-88a9-57783aac5f46,../other/2024-08-27T12:34:51.987923,0,0,14,0,0,239,3,3,46,2,65,21,127,0,0,256,47207438452407080479467100829032860437780746180613722230785528372207370572408,61805545381702999196067135824922859215890999655425521637227749169965889028256,14,2,0
78dd8033-7802-4bb1-8438-9dd4964b15e2,../other/2024-08-27T12:34:27.059135,0,0,7,0,1,742,24,413,60,100,57,44,72,0,0,0,68370593517475389807723096740048180484569755407759677302096189347334060778033,0,0,2,0
72e8c937-da9d-468c-898f-1b98bb3ea4fd,../other/2024-08-27T12:27:40.723603,0,0,12,0,1,237,3,208,38,-97,46,8,189,217,0,0,104282608328497816006990461314749683659759612004107317000080614556986397302041,385068217227453175563529517978287015525250082139573438435265216273552160638,0,2,0
8e9a4962-38ce-4d8c-9e24-351e00e4995f,../other/2024-08-27T12:27:55.073356,0,0,9,0,0,1,0,0,38,-97,0,0,4,0,0,0,1823148441653019473275644610943051343608444709407833890161911335440485335708,0,1,2,0
cab2c163-3c1f-4443-9ac9-1b27265edc39,../other/2024-08-27T12:36:47.332623,0,0,15,0,0,0,0,0,22.25,114.1667,0,0,0,0,0,0,88969944886813401795461243911967495677233059711123468039650376763323987827576,0,0,2,0
ef99e6fe-2ad9-46ab-a12d-22077ae11509,../other/2024-08-27T12:35:17.188717,0,0,8,0,1,60,0,28,38,-97,37,10,128,0,0,250,12265359373785121493625255504110882138340821632303529987996920649917777301096,113963765619509343260040235663465159471996156793997384909918928083876901424704,0,2,0
fed7925e-358b-4c16-b64f-edeb0f6bdf76,../other/2024-08-27T12:29:33.593493,0,0,27,0,1,39,0,35,38,-97,104,11,57,153,0,15,100353033726517876601199609454917132440267743384838840100612274616637866564825,88943012620788489028865319875533691765381504206479259038929059174955457183637,0,2,0
da5786da-fd82-415c-8360-d132f4e75757,../other/2024-08-27T12:27:54.071224,0,0,14,0,1,62,4,5,38,-97,48,8,97,117,56,54,92055679645183413532941773801932485428820952729330138128073850066865323162260,87558284164649939345736764819339505291205619087881296688689438665851794105714,0,2,0
7c9d7449-7303-4863-ae5e-8868136bafe2,../other/2024-08-27T12:26:36.846261,0,0,16,0,0,218,16,59,38,-97,1,49,183,12,88,28,52547561611829398346498081572826201162700578137790269154310181614806097476931,49398402121978767719540861562294359362185732208994039683226123082240154822550,1,2,0
1ef8aa24-74cc-4dec-9589-ee0c30e82587,../other/2024-08-27T12:36:19.389955,0,0,21,0,1,202,0,13,38,-97,33,1,214,209,0,9,31835648891395768855849198489768885821712498575542320614781765965477861353477,33777824185401044661120852751738178566798388989168186485372095058176540350981,0,2,0
fcccec5c-6986-4133-abcc-1581979c6edf,../other/2024-08-27T12:26:04.743232,0,0,11,0,1,15,0,0,38,-97,167,1,86,109,1,86,30033313775329397858514516347902373572291652616775642949198802478100330906713,37106570262622414244600463241475287749927972623197997949810100678920912784588,0,2,0
483293bd-2cbc-48d3-8ead-c537ca253c3e,../other/2024-08-27T13:53:49.756919,0,0,15,0,0,25,0,5,38,-97,28,4,105,0,0,0,6420960030804362187763326414681458226618824156188527638378378029160079540697,0,0,2,0
93d8b0f2-9f39-4ac5-90d1-6a3930b163a6,../other/2024-08-27T12:37:26.062891,0,0,20,0,0,18,2,3,38,-97,5,44,189,148,0,30,33848687132305988769853820162369987682854095404051009666024280585501184733055,115024328317095255965880924251584258949148832340265676737747243704524855816034,0,2,0
1588f180-f5d0-429e-8e11-603abfd02c6b,../other/2024-08-27T12:26:33.639276,0,0,14,0,0,51,0,0,38,-97,32,5,175,0,1,198,21274227894139866142081874619323710271446829443728842058260532050165874044828,2776285838023579102337027144134618516896159868441576870968269074513398197607,1,2,0
74256269-2824-4cfb-b4eb-2ce8d31065e0,../other/2024-08-27T12:31:56.601645,0,0,24,0,1,69,22,0,38,-97,39,7,82,185,0,0,76204864924930461100794576934824333454878976638641604659301336714219187939654,94903695967244611885702240754366217054562982245281195379036860853489820697906,2,2,0
054eed50-29c7-4a90-9f44-b51eea82a8e7,../other/2024-08-27T16:09:25.665768,0,0,16,0,1,158,0,141,38,-97,88,6,28,0,0,239,39490509570348119898391839614111008333169652777921604515585284196436634114514,11619626600933181578366062566350260850512004378303662691894045452310575925484,1,2,0
528b5d06-98d5-4f42-bf5f-2b85ae3998e6,../other/2024-08-27T16:09:55.848359,0,1,13,0,1,180,6,33,52.5,5.75,40,23,134,0,0,0,50267986167246157216135528880365396711782145887426825545994338217670417987631,0,2,2,0
a391fdde-8ff8-4e5b-9474-2095cca59a13,../other/2024-08-27T12:34:46.166770,0,0,11,0,1,1081,593,152,38,-97,72,5,131,0,0,0,52554458096785165254272673304990406149178402202922949019529851327543761905907,75106235131390290507496655080511074341715414293137463765291198007311039083334,1,2,0
423e9c7a-a056-44b4-966f-3807db42b12e,../other/2024-08-27T12:25:12.633051,0,0,21,0,1,66,1,57,38,-97,0,0,10,0,0,0,68733747852473493754218150584057119186427470652330520273890779188727822899352,0,0,2,0
7b999dd7-c5bb-4207-bfa7-c5e0e48d88b4,../other/2024-08-27T12:33:34.716399,0,0,17,0,1,18,0,15,57,25,11,22,222,9,0,157,8817272839379510127115841914014713886164812729696369733711356731822455846377,75600511710110276423150261936140587529824634330121862646981276235428874848516,0,2,0
7675567a-0780-4bf5-9f1e-88e2b06f7f1d,../other/2024-08-27T12:33:47.857427,0,0,13,0,1,160,1,7,60,100,9,0,241,118,0,0,52554517278983373330059187549884970033329387604292250984588161872588102750550,59782598652688828559832582514943732305942066977552790672904724983316209116108,0,2,0
fc0dac3d-7c3f-4bfd-be2e-dc005a35a0c9,../other/2024-08-27T12:37:27.090993,0,0,24,0,1,4711,1891,1250,38,-97,90,15,90,0,0,0,84360846382265741042666780571977842393646549948639393685390367268902331588758,0,15,2,0
521cf18a-422d-4602-a72c-808daf8ece5e,../other/2024-08-27T12:25:20.830132,0,0,25,0,1,1067,596,293,38,-97,26,16,21,222,0,2,80663507389382783737682660255516202452846317942210731932123299250560452806085,72951994736341295591945052325354507713140124037647529681416640575743931583263,0,2,0
67128482-bbb4-4990-9603-39399cc25877,../other/2024-08-27T12:25:47.244864,0,0,15,0,1,86,0,44,38,-97,71,12,85,0,0,256,25549046026562293762580019862639179369562630086247609951611885060089476064606,9658904057703917894957095846217254488048668967338161629216838876131848213460,1,2,0
86bce7b4-4178-4d7d-89ba-aa6fdd3194e5,../other/2024-08-27T12:35:30.411072,0,0,13,0,1,679,2,353,36,138,150,31,24,0,135,0,2224727005940883185528805693948671554809058593545289317156018678993658213402,12674741736362013367528032040607459921427237928340832562758185061616439317608,0,2,0
fd6a4a84-68b1-473d-b662-3577912c6ce0,../other/2024-08-27T12:33:41.966058,0,0,17,0,1,207,5,214,52,20,107,70,17,108,24,4,72285138805969758069340751095896990999260699397855327042144199467923795015917,56661406808778554122162871701128657381116276879494261189261309359530233820844,1,2,0
2e9e554e-4008-4967-b4d6-ab7e3cbf1657,../other/2024-08-27T12:29:03.514486,0,0,15,0,1,155,4,195,32,53,194,12,27,218,0,0,66162228571814996137566051049150549686976551138447617991416237727681074297834,85244238934547290102863135131715928168138676706973586999665525836578023711878,0,2,0
4c281cc3-d082-480b-ba47-56a5f778c82c,../other/2024-08-27T12:29:41.418803,0,0,23,0,1,1,0,1,38,-97,135,42,56,0,0,0,64923301575092533818752487167652372026088350538100471105839869751164006681178,0,0,2,0
d385bc2d-cb59-4768-8675-26e3b97a8bd3,../other/2024-08-27T12:35:42.078291,0,0,18,0,1,1591,117,1425,52.5,5.75,68,9,122,68,0,51,104128184021191484117050007630458004007734483903699189043768908041788931014414,89801004297858382628733303364657543418507422211296542344546537361894925317009,3,2,0
4e50f92a-4266-47ee-bad4-e17eda7af6be,../other/2024-08-27T12:25:44.445295,0,0,12,0,1,182,0,140,38,-97,48,3,170,148,0,0,70350011437152907257086937260467085122096775134092093707418989460523158761938,9451079719519539822313441512859983908313783923441634275563057900547984886784,0,2,0
94ef8866-1db4-4791-9378-045d770275e8,../other/2024-08-27T12:26:17.777516,0,0,18,0,1,172,1,95,39,35,108,7,57,8,0,208,60871611139679375995390665933824586968024932054142064616710251855163720702710,48784790968873848017679384333224080397637297834295758473951373354104346595824,1,2,0
9586e1f1-00c6-4c97-9e07-03ff40cc02fd,../other/2024-08-27T12:29:07.795601,0,0,11,0,1,131,7,108,36,138,33,77,69,32,82,0,9198827809177797034338511020081798727176403879136048182941357934672701621400,101201112285036054585811444080091886495118416791245346396684474223296769344897,0,2,0
28a48951-9614-46f2-9a94-2f74d9e49983,../other/2024-08-27T16:09:50.674153,0,0,12,0,1,523,0,14,38,-97,138,11,55,254,0,0,4330315662653466675911140085150695207080335266836188581314238959563654525158,101184357179009346683764743694795305452051280187457873797274796250790443330663,0,2,0
ae123d04-984b-4b76-b03c-273956e57eb8,../other/2024-08-27T12:35:27.140201,0,0,19,0,1,108,0,1,38,-97,142,5,23,238,0,0,110666704701542158784176619674980265185541461656731648501182730624004053464993,47977805087397752003523728430424449718594500164643844535572138709698919110292,0,2,0
409bc9a3-3291-4a49-8354-82dc202b8ebc,../other/2024-08-27T12:27:03.679118,0,0,10,0,0,0,0,0,37,127.5,0,0,0,0,0,0,111054479403016701430243255693488631567012615404516544518566131562891272067945,0,0,2,0
d16ae755-c5dd-44f8-b99c-fa4bdac0a349,../other/2024-08-27T12:28:15.851237,0,0,13,0,1,448,0,1,37,127.5,209,8,4,0,0,0,84808596698653076750866892801286792648074246193835071852914836502779721486132,64176100224475682099250516389455246527945163808332833394826837468127274367613,0,2,0
1963b6bc-8702-46ec-b2cd-66ea320ba614,../other/2024-08-27T12:36:51.612333,0,0,14,0,0,54,3,52,38,-97,5,62,78,0,0,0,65427894771595517357289383084707235760280935485026971539656139240275402814684,99497687912099845631862591029206283941215671224728512480154552228568470749688,0,2,0
2cdcd34c-d8e8-4e2d-a147-80071e0c6dbc,../other/2024-08-27T12:29:07.579909,0,0,13,0,0,0,0,0,38,-97,4,0,15,0,0,0,6564883197103174074035149419957417165362417284522309972490462757882557855143,0,0,2,0
a959d02c-3f04-4de2-8868-c8f0d99abf4b,../other/2024-08-27T12:31:33.651562,0,0,24,0,0,16,0,3,35,33,18,2,231,11,0,167,62580981057864651533647690421879886981005134501489292336898741202368605376706,61844865416656888805595942789958974899330676602997235868489776942521550280004,1,2,0
1e49908d-33e6-4f56-b3d0-10352a204528,../other/2024-08-27T16:09:33.898175,0,0,12,0,1,340,0,245,38,-97,53,45,131,62,29,26,42801876874567659960787660777504542254721437388005725154326683293245238648385,73681348883377966261269020082439292441744730596893460617374294481030483854071,1,2,0
cc8f2283-beac-4dbf-8fc1-41a7290f4bc2,../other/2024-08-27T12:31:48.049992,0,0,14,0,0,61,0,46,36,138,249,0,5,199,2,0,79518051678158033743357702775322309505788145640180076096331781615438356188821,41797724290785466788317942885000110941887039452605785186909949717340187229985,0,2,0
ff18bf62-32b7-4b78-bc13-9e94a5ccd8a7,../other/2024-08-27T12:26:41.269054,0,0,13,0,0,76,4,83,38,-97,13,10,163,3,0,124,94308123748477396771663362191238455222337356621796511185626248803322647525280,85920392089260042007286195032072680412274091942645915753006064273037760936624,0,2,0
26c4aa3e-1605-4275-80e9-e8583954ef62,../other/2024-08-27T12:28:00.607605,0,0,31,0,1,41,1,40,38,-97,74,41,15,83,0,0,108930688119569346317967108959637596915000864124463228873576893412702180214722,44621630441193834395928363186911674557530563334154406265615135623770260904368,0,2,0
e3eb5ae1-be5c-4715-84d1-fec5a6f8e8c7,../other/2024-08-27T12:26:16.116972,0,0,17,0,1,103,4,4,38,-97,37,181,5,0,124,0,97800675033993980222707949094541441731544404241772281348527043404504502814796,28342107484785710276229699954352500606920101977509310344100360268271112892466,1,2,0
f0d39798-da74-4956-8d0f-19f2df223635,../other/2024-08-27T12:27:13.072529,0,0,21,0,1,851,586,34,40,-4,55,62,71,97,69,0,7161261650354332693258981233791275497630782585731381199366617265366838391966,106444724562643905483380223167118201899097332083316197799818219397052893120714,1,2,0
d8500183-6927-4d78-82d4-80d2c90a6892,../other/2024-08-27T12:29:05.565976,0,0,14,0,1,104,1,0,38,-97,29,0,98,0,0,256,59914603878926621846050002409537481505592147660496542052844570995994501516157,77908009837326650006446428069547109130505037485656528276710835271654496740834,1,2,0
7a6de234-7a37-4710-a45a-0be1866f5bf9,../other/2024-08-27T12:35:03.648743,0,0,10,0,1,331,0,327,38,-97,17,12,20,183,0,0,8713872330149231504766737702470514759532111527559543035177301759360927026978,27071528125664051528179439751752245840082504637155453959484268703240506820940,3,2,0
ad72e2ec-7b42-4090-9772-12abc2069f43,../other/2024-08-27T12:26:05.955182,0,0,16,0,1,288,19,41,36,138,52,14,126,0,0,132,54979537989074446314242486172603962524245419277881325452742065929504844704467,4309240232791996566712540697911077562070170579038091647462820126528056282230,0,2,0
e120d3f0-5031-405d-b5d7-13c6614dfdc4,../other/2024-08-27T12:35:34.521155,0,0,16,0,0,242,0,217,38,-97,5,40,96,0,0,88,61498444872089588654704756638525514718425466177074060064508193163869722374634,84635837197324859589188667703645707531065694833014068248979409706076178322224,1,2,0
01e8442f-1069-4b71-8ed4-de64bb5cc566,../other/2024-08-27T12:36:28.295966,0,0,11,0,1,200,12,165,38,-97,41,2,127,0,0,167,63406878617475382426617088752972732087992473603676843124629539761249711573598,13021366597932044316739569437324119385473037723426069221904140674654536783337,0,2,0
42a2e342-31e3-4c58-98f1-1f78cf8895ac,../other/2024-08-27T12:34:42.857467,0,0,24,0,1,350,34,17,38,-97,116,13,106,60,166,30,48836448080079868110760141958048174222634016173835638592105140618753377788262,8266814553511274380948548596256124441885787211322249653285201039544072732825,1,2,0
bd38f39a-b4de-42a7-bc69-f9dfb6438310,../other/2024-08-27T12:29:48.519871,0,0,14,0,1,368,17,3,60,100,66,70,49,0,0,0,112553209706813868362311953518073896246738402449576693836458705262694266689641,84000841992975985443715384284817981441055731064911667935621758665337455991859,0,2,0
0686ef5b-1e1a-4bad-8a94-aefb90065978,../other/2024-08-27T12:36:58.294882,0,0,11,0,0,75,0,100,-29,24,156,4,37,178,0,0,73013240961760440851421549904845139302860331977442815430103226753595097946839,5224266589802984591295913138484237095514792073472653070078979285202484191669,1,2,0
5237d834-a3e5-4505-bbfb-6d5bac0f8099,../other/2024-08-27T12:37:51.761219,0,0,25,0,1,20,0,23,38,-97,5,249,1,0,0,0,96631616653441536889830223177689206440005306979997019273277700878147108799732,0,0,2,0
6871c9ba-3ff9-4ec9-acc3-428f40a17f4a,../other/2024-08-27T12:28:55.217671,0,0,19,0,1,391,1,338,52.5,5.75,80,17,50,2,0,215,77395025039923867976630717212275024415151517239232657631727813513508743814466,33595556999746477945527567258170995494750704376677027075777805451719499501968,1,2,0
a1f8a276-7f44-4651-b02f-01797d1a10b6,../other/2024-08-27T12:37:05.552445,0,0,17,0,0,125,4,136,38,-97,40,0,215,121,0,8,79192077396000733543242274176725367207799434798069793764911000294834033824498,52891278242183043936662283343927258247638549417135376182578139335553700728629,0,2,0
8eed3ca7-f81b-4e42-9266-dc612565a1cd,../other/2024-08-27T12:31:57.479984,0,0,13,0,0,0,0,0,57,25,0,0,0,0,0,0,18994047502472982297834171008306529823914633617158996032920248392070125940845,0,0,2,0
e6a9f6a2-b2c9-428a-8f9f-7469e325724d,../other/2024-08-27T12:34:59.894975,0,0,18,0,0,12,0,0,35,105,126,13,57,127,0,0,92733675853960112052776362155076699621172996869846661687156497421873630500315,112280693254406700617352983906802395557318263872040090508489563765863013494413,0,2,0
ad423e5d-9c26-4c66-8a7c-55a28e1b35a9,../other/2024-08-27T13:53:35.194777,0,0,15,0,0,8,0,0,38,-97,0,55,101,0,0,0,111560628129931563819146663872698173561689633311611032458947106158593816787085,0,1,2,0
615411d1-7385-413c-8a9e-0007bb5781ba,../other/2024-08-27T12:29:08.416871,0,0,17,0,1,317,1,22,38,-97,104,83,22,0,252,0,27435069960995470860037706142501672673382245548921958680937162994500883246837,79529956695433296280133464086785027901762590055281144214745887326468402753640,0,2,0
472a6102-1caa-4ca6-824e-ec9b70ec86f8,../other/2024-08-27T12:36:11.529833,0,0,14,0,1,26,0,26,60,100,65,1,39,84,0,0,93711590594514410345177573449476291479192295187876310887589920926758081990579,38093670913419757375301786750103671016224993803178555819291423384071314664966,1,2,0
